연번,수송일자,호선,역번호,역명,승하차구분,승객유형,인원수
28729,2023-11-14,9,4133,석촌역,하차,무임권,1446
28730,2023-11-14,9,4133,석촌역,하차,정기권,160
28731,2023-11-15,9,4133,석촌역,승차,일반,8103
28732,2023-11-15,9,4133,석촌역,승차,어린이,80
28733,2023-11-15,9,4133,석촌역,승차,청소년,211
28734,2023-11-15,9,4133,석촌역,승차,무임권,1627
28735,2023-11-15,9,4133,석촌역,승차,정기권,183
28736,2023-11-15,9,4133,석촌역,하차,일반,7376
28737,2023-11-15,9,4133,석촌역,하차,어린이,77
28738,2023-11-15,9,4133,석촌역,하차,청소년,176
28739,2023-11-15,9,4133,석촌역,하차,무임권,1444
28740,2023-11-15,9,4133,석촌역,하차,정기권,167
28741,2023-11-16,9,4133,석촌역,승차,일반,7887
28742,2023-11-16,9,4133,석촌역,승차,어린이,88
28743,2023-11-16,9,4133,석촌역,승차,청소년,218
28744,2023-11-16,9,4133,석촌역,승차,무임권,1469
28745,2023-11-16,9,4133,석촌역,승차,정기권,168
28746,2023-11-16,9,4133,석촌역,하차,일반,7214
28747,2023-11-16,9,4133,석촌역,하차,어린이,67
28748,2023-11-16,9,4133,석촌역,하차,청소년,182
28749,2023-11-16,9,4133,석촌역,하차,무임권,1294
28750,2023-11-16,9,4133,석촌역,하차,정기권,172
28751,2023-11-17,9,4133,석촌역,승차,일반,8506
28752,2023-11-17,9,4133,석촌역,승차,어린이,113
28753,2023-11-17,9,4133,석촌역,승차,청소년,279
28754,2023-11-17,9,4133,석촌역,승차,무임권,1620
28755,2023-11-17,9,4133,석촌역,승차,정기권,172
28756,2023-11-17,9,4133,석촌역,하차,일반,7430
28757,2023-11-17,9,4133,석촌역,하차,어린이,101
28758,2023-11-17,9,4133,석촌역,하차,청소년,222
28759,2023-11-17,9,4133,석촌역,하차,무임권,1446
28760,2023-11-17,9,4133,석촌역,하차,정기권,142
28761,2023-11-18,9,4133,석촌역,승차,일반,6719
28762,2023-11-18,9,4133,석촌역,승차,어린이,153
28763,2023-11-18,9,4133,석촌역,승차,청소년,258
28764,2023-11-18,9,4133,석촌역,승차,무임권,1111
28765,2023-11-18,9,4133,석촌역,승차,정기권,131
28766,2023-11-18,9,4133,석촌역,하차,일반,5748
28767,2023-11-18,9,4133,석촌역,하차,어린이,121
28768,2023-11-18,9,4133,석촌역,하차,청소년,248
28769,2023-11-18,9,4133,석촌역,하차,무임권,917
28770,2023-11-18,9,4133,석촌역,하차,정기권,97
28771,2023-11-19,9,4133,석촌역,승차,일반,4929
28772,2023-11-19,9,4133,석촌역,승차,어린이,110
28773,2023-11-19,9,4133,석촌역,승차,청소년,204
28774,2023-11-19,9,4133,석촌역,승차,무임권,758
28775,2023-11-19,9,4133,석촌역,승차,정기권,86
28776,2023-11-19,9,4133,석촌역,하차,일반,4283
28777,2023-11-19,9,4133,석촌역,하차,어린이,101
28778,2023-11-19,9,4133,석촌역,하차,청소년,195
28779,2023-11-19,9,4133,석촌역,하차,무임권,695
28780,2023-11-19,9,4133,석촌역,하차,정기권,75
28781,2023-11-20,9,4133,석촌역,승차,일반,7761
28782,2023-11-20,9,4133,석촌역,승차,어린이,77
28783,2023-11-20,9,4133,석촌역,승차,청소년,193
28784,2023-11-20,9,4133,석촌역,승차,무임권,1601
28785,2023-11-20,9,4133,석촌역,승차,정기권,165
28786,2023-11-20,9,4133,석촌역,하차,일반,7016
28787,2023-11-20,9,4133,석촌역,하차,어린이,69
28788,2023-11-20,9,4133,석촌역,하차,청소년,188
28789,2023-11-20,9,4133,석촌역,하차,무임권,1439
28790,2023-11-20,9,4133,석촌역,하차,정기권,176
28791,2023-11-21,9,4133,석촌역,승차,일반,7928
28792,2023-11-21,9,4133,석촌역,승차,어린이,72
28793,2023-11-21,9,4133,석촌역,승차,청소년,209
28794,2023-11-21,9,4133,석촌역,승차,무임권,1651
28795,2023-11-21,9,4133,석촌역,승차,정기권,181
28796,2023-11-21,9,4133,석촌역,하차,일반,7339
28797,2023-11-21,9,4133,석촌역,하차,어린이,62
28798,2023-11-21,9,4133,석촌역,하차,청소년,186
28799,2023-11-21,9,4133,석촌역,하차,무임권,1438
28800,2023-11-21,9,4133,석촌역,하차,정기권,165
28801,2023-11-22,9,4133,석촌역,승차,일반,8110
28802,2023-11-22,9,4133,석촌역,승차,어린이,91
28803,2023-11-22,9,4133,석촌역,승차,청소년,199
28804,2023-11-22,9,4133,석촌역,승차,무임권,1610
28805,2023-11-22,9,4133,석촌역,승차,정기권,180
28806,2023-11-22,9,4133,석촌역,하차,일반,7448
28807,2023-11-22,9,4133,석촌역,하차,어린이,85
28808,2023-11-22,9,4133,석촌역,하차,청소년,175
28809,2023-11-22,9,4133,석촌역,하차,무임권,1380
28810,2023-11-22,9,4133,석촌역,하차,정기권,170
28811,2023-11-23,9,4133,석촌역,승차,일반,8117
28812,2023-11-23,9,4133,석촌역,승차,어린이,75
28813,2023-11-23,9,4133,석촌역,승차,청소년,192
28814,2023-11-23,9,4133,석촌역,승차,무임권,1556
28815,2023-11-23,9,4133,석촌역,승차,정기권,180
28816,2023-11-23,9,4133,석촌역,하차,일반,7402
28817,2023-11-23,9,4133,석촌역,하차,어린이,65
28818,2023-11-23,9,4133,석촌역,하차,청소년,184
28819,2023-11-23,9,4133,석촌역,하차,무임권,1390
28820,2023-11-23,9,4133,석촌역,하차,정기권,167
28821,2023-11-24,9,4133,석촌역,승차,일반,8583
28822,2023-11-24,9,4133,석촌역,승차,어린이,111
28823,2023-11-24,9,4133,석촌역,승차,청소년,237
28824,2023-11-24,9,4133,석촌역,승차,무임권,1647
28825,2023-11-24,9,4133,석촌역,승차,정기권,176
28826,2023-11-24,9,4133,석촌역,하차,일반,7686
28827,2023-11-24,9,4133,석촌역,하차,어린이,115
28828,2023-11-24,9,4133,석촌역,하차,청소년,219
28829,2023-11-24,9,4133,석촌역,하차,무임권,1450
28830,2023-11-24,9,4133,석촌역,하차,정기권,168
28831,2023-11-25,9,4133,석촌역,승차,일반,6850
28832,2023-11-25,9,4133,석촌역,승차,어린이,138
28833,2023-11-25,9,4133,석촌역,승차,청소년,215
28834,2023-11-25,9,4133,석촌역,승차,무임권,1179
28835,2023-11-25,9,4133,석촌역,승차,정기권,113
28836,2023-11-25,9,4133,석촌역,하차,일반,5724
28837,2023-11-25,9,4133,석촌역,하차,어린이,136
28838,2023-11-25,9,4133,석촌역,하차,청소년,219
28839,2023-11-25,9,4133,석촌역,하차,무임권,990
28840,2023-11-25,9,4133,석촌역,하차,정기권,98
28841,2023-11-26,9,4133,석촌역,승차,일반,4882
28842,2023-11-26,9,4133,석촌역,승차,어린이,120
28843,2023-11-26,9,4133,석촌역,승차,청소년,222
28844,2023-11-26,9,4133,석촌역,승차,무임권,823
28845,2023-11-26,9,4133,석촌역,승차,정기권,79
28846,2023-11-26,9,4133,석촌역,하차,일반,4198
28847,2023-11-26,9,4133,석촌역,하차,어린이,99
28848,2023-11-26,9,4133,석촌역,하차,청소년,183
28849,2023-11-26,9,4133,석촌역,하차,무임권,723
28850,2023-11-26,9,4133,석촌역,하차,정기권,71
28851,2023-11-27,9,4133,석촌역,승차,일반,7483
28852,2023-11-27,9,4133,석촌역,승차,어린이,77
28853,2023-11-27,9,4133,석촌역,승차,청소년,174
28854,2023-11-27,9,4133,석촌역,승차,무임권,1606
28855,2023-11-27,9,4133,석촌역,승차,정기권,163
28856,2023-11-27,9,4133,석촌역,하차,일반,6959
28857,2023-11-27,9,4133,석촌역,하차,어린이,67
28858,2023-11-27,9,4133,석촌역,하차,청소년,165
28859,2023-11-27,9,4133,석촌역,하차,무임권,1429
28860,2023-11-27,9,4133,석촌역,하차,정기권,161
28861,2023-11-28,9,4133,석촌역,승차,일반,7829
28862,2023-11-28,9,4133,석촌역,승차,어린이,80
28863,2023-11-28,9,4133,석촌역,승차,청소년,188
28864,2023-11-28,9,4133,석촌역,승차,무임권,1688
28865,2023-11-28,9,4133,석촌역,승차,정기권,168
28866,2023-11-28,9,4133,석촌역,하차,일반,7158
28867,2023-11-28,9,4133,석촌역,하차,어린이,71
28868,2023-11-28,9,4133,석촌역,하차,청소년,186
28869,2023-11-28,9,4133,석촌역,하차,무임권,1550
28870,2023-11-28,9,4133,석촌역,하차,정기권,169
28871,2023-11-29,9,4133,석촌역,승차,일반,7935
28872,2023-11-29,9,4133,석촌역,승차,어린이,92
28873,2023-11-29,9,4133,석촌역,승차,청소년,205
28874,2023-11-29,9,4133,석촌역,승차,무임권,1609
28875,2023-11-29,9,4133,석촌역,승차,정기권,175
28876,2023-11-29,9,4133,석촌역,하차,일반,7178
28877,2023-11-29,9,4133,석촌역,하차,어린이,64
28878,2023-11-29,9,4133,석촌역,하차,청소년,165
28879,2023-11-29,9,4133,석촌역,하차,무임권,1431
28880,2023-11-29,9,4133,석촌역,하차,정기권,163
28881,2023-11-30,9,4133,석촌역,승차,일반,7919
28882,2023-11-30,9,4133,석촌역,승차,어린이,104
28883,2023-11-30,9,4133,석촌역,승차,청소년,225
28884,2023-11-30,9,4133,석촌역,승차,무임권,1481
28885,2023-11-30,9,4133,석촌역,승차,정기권,163
28886,2023-11-30,9,4133,석촌역,하차,일반,7152
28887,2023-11-30,9,4133,석촌역,하차,어린이,94
28888,2023-11-30,9,4133,석촌역,하차,청소년,193
28889,2023-11-30,9,4133,석촌역,하차,무임권,1394
28890,2023-11-30,9,4133,석촌역,하차,정기권,155
28891,2023-12-01,9,4133,석촌역,승차,일반,8513
28892,2023-12-01,9,4133,석촌역,승차,어린이,92
28893,2023-12-01,9,4133,석촌역,승차,청소년,289
28894,2023-12-01,9,4133,석촌역,승차,무임권,1555
28895,2023-12-01,9,4133,석촌역,승차,정기권,165
28896,2023-12-01,9,4133,석촌역,하차,일반,7571
28897,2023-12-01,9,4133,석촌역,하차,어린이,100
28898,2023-12-01,9,4133,석촌역,하차,청소년,254
28899,2023-12-01,9,4133,석촌역,하차,무임권,1400
28900,2023-12-01,9,4133,석촌역,하차,정기권,159
28901,2023-12-02,9,4133,석촌역,승차,일반,6929
28902,2023-12-02,9,4133,석촌역,승차,어린이,135
28903,2023-12-02,9,4133,석촌역,승차,청소년,240
28904,2023-12-02,9,4133,석촌역,승차,무임권,1114
28905,2023-12-02,9,4133,석촌역,승차,정기권,120
28906,2023-12-02,9,4133,석촌역,하차,일반,5790
28907,2023-12-02,9,4133,석촌역,하차,어린이,122
28908,2023-12-02,9,4133,석촌역,하차,청소년,218
28909,2023-12-02,9,4133,석촌역,하차,무임권,967
28910,2023-12-02,9,4133,석촌역,하차,정기권,106
28911,2023-12-03,9,4133,석촌역,승차,일반,4754
28912,2023-12-03,9,4133,석촌역,승차,어린이,119
28913,2023-12-03,9,4133,석촌역,승차,청소년,234
28914,2023-12-03,9,4133,석촌역,승차,무임권,857
28915,2023-12-03,9,4133,석촌역,승차,정기권,65
28916,2023-12-03,9,4133,석촌역,하차,일반,4126
28917,2023-12-03,9,4133,석촌역,하차,어린이,96
28918,2023-12-03,9,4133,석촌역,하차,청소년,193
28919,2023-12-03,9,4133,석촌역,하차,무임권,734
28920,2023-12-03,9,4133,석촌역,하차,정기권,65
28921,2023-12-04,9,4133,석촌역,승차,일반,7474
28922,2023-12-04,9,4133,석촌역,승차,어린이,71
28923,2023-12-04,9,4133,석촌역,승차,청소년,189
28924,2023-12-04,9,4133,석촌역,승차,무임권,1664
28925,2023-12-04,9,4133,석촌역,승차,정기권,155
28926,2023-12-04,9,4133,석촌역,하차,일반,6867
28927,2023-12-04,9,4133,석촌역,하차,어린이,60
28928,2023-12-04,9,4133,석촌역,하차,청소년,162
28929,2023-12-04,9,4133,석촌역,하차,무임권,1510
28930,2023-12-04,9,4133,석촌역,하차,정기권,156
28931,2023-12-05,9,4133,석촌역,승차,일반,7754
28932,2023-12-05,9,4133,석촌역,승차,어린이,75
28933,2023-12-05,9,4133,석촌역,승차,청소년,213
28934,2023-12-05,9,4133,석촌역,승차,무임권,1759
28935,2023-12-05,9,4133,석촌역,승차,정기권,170
28936,2023-12-05,9,4133,석촌역,하차,일반,7187
28937,2023-12-05,9,4133,석촌역,하차,어린이,63
28938,2023-12-05,9,4133,석촌역,하차,청소년,187
28939,2023-12-05,9,4133,석촌역,하차,무임권,1585
28940,2023-12-05,9,4133,석촌역,하차,정기권,157
28941,2023-12-06,9,4133,석촌역,승차,일반,7964
28942,2023-12-06,9,4133,석촌역,승차,어린이,73
28943,2023-12-06,9,4133,석촌역,승차,청소년,223
28944,2023-12-06,9,4133,석촌역,승차,무임권,1562
28945,2023-12-06,9,4133,석촌역,승차,정기권,179
28946,2023-12-06,9,4133,석촌역,하차,일반,7101
28947,2023-12-06,9,4133,석촌역,하차,어린이,86
28948,2023-12-06,9,4133,석촌역,하차,청소년,183
28949,2023-12-06,9,4133,석촌역,하차,무임권,1438
28950,2023-12-06,9,4133,석촌역,하차,정기권,163
28951,2023-12-07,9,4133,석촌역,승차,일반,8170
28952,2023-12-07,9,4133,석촌역,승차,어린이,101
28953,2023-12-07,9,4133,석촌역,승차,청소년,219
28954,2023-12-07,9,4133,석촌역,승차,무임권,1660
28955,2023-12-07,9,4133,석촌역,승차,정기권,158
28956,2023-12-07,9,4133,석촌역,하차,일반,7401
28957,2023-12-07,9,4133,석촌역,하차,어린이,77
28958,2023-12-07,9,4133,석촌역,하차,청소년,202
28959,2023-12-07,9,4133,석촌역,하차,무임권,1454
28960,2023-12-07,9,4133,석촌역,하차,정기권,158
28961,2023-12-08,9,4133,석촌역,승차,일반,8531
28962,2023-12-08,9,4133,석촌역,승차,어린이,82
28963,2023-12-08,9,4133,석촌역,승차,청소년,220
28964,2023-12-08,9,4133,석촌역,승차,무임권,1669
28965,2023-12-08,9,4133,석촌역,승차,정기권,167
28966,2023-12-08,9,4133,석촌역,하차,일반,7665
28967,2023-12-08,9,4133,석촌역,하차,어린이,76
28968,2023-12-08,9,4133,석촌역,하차,청소년,206
28969,2023-12-08,9,4133,석촌역,하차,무임권,1492
28970,2023-12-08,9,4133,석촌역,하차,정기권,158
28971,2023-12-09,9,4133,석촌역,승차,일반,7171
28972,2023-12-09,9,4133,석촌역,승차,어린이,138
28973,2023-12-09,9,4133,석촌역,승차,청소년,190
28974,2023-12-09,9,4133,석촌역,승차,무임권,1308
28975,2023-12-09,9,4133,석촌역,승차,정기권,114
28976,2023-12-09,9,4133,석촌역,하차,일반,6130
28977,2023-12-09,9,4133,석촌역,하차,어린이,120
28978,2023-12-09,9,4133,석촌역,하차,청소년,189
28979,2023-12-09,9,4133,석촌역,하차,무임권,1082
28980,2023-12-09,9,4133,석촌역,하차,정기권,104
28981,2023-12-10,9,4133,석촌역,승차,일반,4917
28982,2023-12-10,9,4133,석촌역,승차,어린이,119
28983,2023-12-10,9,4133,석촌역,승차,청소년,177
28984,2023-12-10,9,4133,석촌역,승차,무임권,904
28985,2023-12-10,9,4133,석촌역,승차,정기권,84
28986,2023-12-10,9,4133,석촌역,하차,일반,4246
28987,2023-12-10,9,4133,석촌역,하차,어린이,89
28988,2023-12-10,9,4133,석촌역,하차,청소년,148
28989,2023-12-10,9,4133,석촌역,하차,무임권,803
28990,2023-12-10,9,4133,석촌역,하차,정기권,81
28991,2023-12-11,9,4133,석촌역,승차,일반,7482
28992,2023-12-11,9,4133,석촌역,승차,어린이,72
28993,2023-12-11,9,4133,석촌역,승차,청소년,198
28994,2023-12-11,9,4133,석촌역,승차,무임권,1486
28995,2023-12-11,9,4133,석촌역,승차,정기권,149
28996,2023-12-11,9,4133,석촌역,하차,일반,6654
28997,2023-12-11,9,4133,석촌역,하차,어린이,74
28998,2023-12-11,9,4133,석촌역,하차,청소년,189
28999,2023-12-11,9,4133,석촌역,하차,무임권,1375
29000,2023-12-11,9,4133,석촌역,하차,정기권,144
29001,2023-12-12,9,4133,석촌역,승차,일반,8077
29002,2023-12-12,9,4133,석촌역,승차,어린이,94
29003,2023-12-12,9,4133,석촌역,승차,청소년,218
29004,2023-12-12,9,4133,석촌역,승차,무임권,1673
29005,2023-12-12,9,4133,석촌역,승차,정기권,164
29006,2023-12-12,9,4133,석촌역,하차,일반,7448
29007,2023-12-12,9,4133,석촌역,하차,어린이,90
29008,2023-12-12,9,4133,석촌역,하차,청소년,207
29009,2023-12-12,9,4133,석촌역,하차,무임권,1522
29010,2023-12-12,9,4133,석촌역,하차,정기권,156
29011,2023-12-13,9,4133,석촌역,승차,일반,8136
29012,2023-12-13,9,4133,석촌역,승차,어린이,103
29013,2023-12-13,9,4133,석촌역,승차,청소년,213
29014,2023-12-13,9,4133,석촌역,승차,무임권,1675
29015,2023-12-13,9,4133,석촌역,승차,정기권,166
29016,2023-12-13,9,4133,석촌역,하차,일반,7484
29017,2023-12-13,9,4133,석촌역,하차,어린이,74
29018,2023-12-13,9,4133,석촌역,하차,청소년,219
29019,2023-12-13,9,4133,석촌역,하차,무임권,1486
29020,2023-12-13,9,4133,석촌역,하차,정기권,161
29021,2023-12-14,9,4133,석촌역,승차,일반,8000
29022,2023-12-14,9,4133,석촌역,승차,어린이,91
29023,2023-12-14,9,4133,석촌역,승차,청소년,212
29024,2023-12-14,9,4133,석촌역,승차,무임권,1628
29025,2023-12-14,9,4133,석촌역,승차,정기권,151
29026,2023-12-14,9,4133,석촌역,하차,일반,7099
29027,2023-12-14,9,4133,석촌역,하차,어린이,93
29028,2023-12-14,9,4133,석촌역,하차,청소년,202
29029,2023-12-14,9,4133,석촌역,하차,무임권,1353
29030,2023-12-14,9,4133,석촌역,하차,정기권,155
29031,2023-12-15,9,4133,석촌역,승차,일반,8446
29032,2023-12-15,9,4133,석촌역,승차,어린이,121
29033,2023-12-15,9,4133,석촌역,승차,청소년,293
29034,2023-12-15,9,4133,석촌역,승차,무임권,1556
29035,2023-12-15,9,4133,석촌역,승차,정기권,152
29036,2023-12-15,9,4133,석촌역,하차,일반,7550
29037,2023-12-15,9,4133,석촌역,하차,어린이,104
29038,2023-12-15,9,4133,석촌역,하차,청소년,260
29039,2023-12-15,9,4133,석촌역,하차,무임권,1367
29040,2023-12-15,9,4133,석촌역,하차,정기권,151
29041,2023-12-16,9,4133,석촌역,승차,일반,6988
29042,2023-12-16,9,4133,석촌역,승차,어린이,142
29043,2023-12-16,9,4133,석촌역,승차,청소년,284
29044,2023-12-16,9,4133,석촌역,승차,무임권,1241
29045,2023-12-16,9,4133,석촌역,승차,정기권,121
29046,2023-12-16,9,4133,석촌역,하차,일반,5956
29047,2023-12-16,9,4133,석촌역,하차,어린이,129
29048,2023-12-16,9,4133,석촌역,하차,청소년,260
29049,2023-12-16,9,4133,석촌역,하차,무임권,984
29050,2023-12-16,9,4133,석촌역,하차,정기권,104
29051,2023-12-17,9,4133,석촌역,승차,일반,4461
29052,2023-12-17,9,4133,석촌역,승차,어린이,118
29053,2023-12-17,9,4133,석촌역,승차,청소년,217
29054,2023-12-17,9,4133,석촌역,승차,무임권,716
29055,2023-12-17,9,4133,석촌역,승차,정기권,67
29056,2023-12-17,9,4133,석촌역,하차,일반,3971
29057,2023-12-17,9,4133,석촌역,하차,어린이,108
29058,2023-12-17,9,4133,석촌역,하차,청소년,165
29059,2023-12-17,9,4133,석촌역,하차,무임권,607
